Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Poison Ivy Crack","Purina Crags > Purina and Careno Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108381760/poison-ivy-crack,3.0,-1,Trad,5.9,1,30,47.54647,-120.70713
"Bo Derek","Givler's Dome > Givler's & Magic Domes > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105809767/bo-derek,3.3,-1,Trad,5.10-,1,65,47.54822,-120.74078
"Armed Forces Crack","JY Crag > Eight Mile Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106278152/armed-forces-crack,3.0,-1,Trad,5.10b,1,80,47.55322,-120.76306
"The Scoop","Colchuck Balanced Rock > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106871886/the-scoop,3.4,-1,Trad,5.11c,10,1000,47.49184,-120.81797
"Edge of Space","Snow Creek Wall > Snow Creek Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107205609/edge-of-space,3.8,-1,"Trad, Sport",5.11b,7,,47.52963,-120.71869
Perplexus,"Puzzle Palace > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105822207/perplexus,3.5,-1,Sport,5.10b,1,100,47.59186,-120.68569
"Monty Python","Rattlesnake Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/114363470/monty-python,3.5,-1,Sport,5.10-,1,110,47.61105,-120.71568
"Arms Control","Little Bridge Creek Rock > Bridge Creek Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/110506737/arms-control,3.5,-1,Trad,5.10a/b,1,60,47.56738,-120.78287
Pocketmeister,"Careno Crag > Purina and Careno Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108388513/pocketmeister,3.5,-1,Sport,5.10a/b,1,80,47.54921,-120.70524
Beckey-Davis,"Prusik Peak > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108228989/beckey-davis,3.1,-1,"Trad, Alpine",5.9,7,650,47.48786,-120.78373
"The Javelin","Special Spot > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105865869/the-javelin,2.9,-1,Trad,5.10-,1,70,47.58826,-120.69273
"April Mayhem","Trundle Dome > Lower Icicle Canyon > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106562848/april-mayhem,3.1,-1,"Trad, Sport, TR",5.9,1,80,47.548,-120.696
"Carnival Crack","Carnival Crag > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108090147/carnival-crack,3.3,-1,Trad,5.10d,1,60,47.55582,-120.76768
Afterburner,"Snow Creek Wall > Snow Creek Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119241477/afterburner,3.9,-1,Trad,5.11+,7,800,47.52963,-120.71869
ROTC,"Midnight Rock > Midnight and Noontime > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105806145/rotc,3.7,-1,Trad,5.11c,1,,47.59773,-120.70638
"Song of The Vulgar Goatman","Hobo Gulch > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108681302/song-of-the-vulgar-goatman,3.0,-1,"Trad, Sport",5.8,1,80,47.58831,-120.68002
"[Unknown - Undercling Route]","(b) Cave Wall > Nason Ridge > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117853248/unknown-undercling-route,3.5,-1,Sport,5.11a,1,,47.78101,-120.83446
"Early Archeologist","Rattlesnake Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107605814/early-archeologist,2.8,-1,Sport,5.10a/b,1,80,47.61105,-120.71568
"Dan's Dreadful Direct (aka DDD)","Upper Castle > Castle Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105809785/dans-dreadful-direct-aka-ddd,3.6,-1,Trad,"5.11b/c R",1,80,47.59968,-120.71235
"Don't Forget Arete","Underhill > Lower Icicle Canyon > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106597890/dont-forget-arete,2.8,-1,Sport,5.9,1,40,47.5427,-120.7106
Gerber-Sink,"Dragontail Peak > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/110245564/gerber-sink,3.3,-1,"Trad, Mixed, Ice, Snow","5.7 WI3+ M4+ Steep Snow",10,2000,47.4789,-120.83318
"Heave Ho","Careno Crag > Purina and Careno Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108388485/heave-ho,3.3,-1,"Trad, Sport",5.10a,1,80,47.54921,-120.70524
"Crack du Jour","Crack du Jour > Eight Mile Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108203856/crack-du-jour,2.9,-1,Trad,5.8+,1,60,47.55385,-120.76208
"Glass Eye","Purina Crags > Purina and Careno Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108387287/glass-eye,3.1,-1,Trad,5.9+,1,60,47.54647,-120.70713
"Mastodon Roof","Givler's Dome > Givler's & Magic Domes > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/116806391/mastodon-roof,4.0,-1,Trad,5.11c,1,60,47.54822,-120.74078
"Devil's Delight","Upper Castle > Castle Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108411962/devils-delight,3.3,-1,Trad,5.10d,1,70,47.59968,-120.71235
Swingline,"Buzzbomb Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/111361147/swingline,4.0,-1,Trad,5.10c/d,2,225,47.5427,-120.7106
"Double Wide","Bear Cave Crag > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108400508/double-wide,4.0,-1,Trad,5.10a,1,100,47.59354,-120.70417
Cryptogram,"Puzzle Palace > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105822199/cryptogram,2.8,-1,Sport,5.9+,1,100,47.59186,-120.68569
"Gorillas in the Mist","Mt Stuart > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106585178/gorillas-in-the-mist,3.3,-1,"Trad, Snow, Alpine","5.11- Easy Snow",9,1000,47.4773,-120.9022
"Alpine Cragger's Delight","Prusik Peak > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123036168/alpine-craggers-delight,4.0,-1,"Trad, Alpine",5.10+,1,80,47.48786,-120.78373
Facelift,"Fourth of July Buttress > Fourth of July Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/112831407/facelift,3.6,-1,Sport,5.10b,1,,47.5427,-120.7106
"The Horse With No Name","Classroom > Madsen's Buttress Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123085714/the-horse-with-no-name,3.3,-1,Sport,5.10b/c,1,,47.54508,-120.71053
"Angel Dreads","Upper Castle > Castle Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121142121/angel-dreads,4.0,-1,Trad,"5.11- PG13",1,100,47.59968,-120.71235
"Full Boar","Value Village > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/115137632/full-boar,4.0,-1,Trad,5.11b,1,105,47.55968,-120.75404
"Forearm Confusion","Rattlesnake Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/109522941/forearm-confusion,2.9,-1,Sport,5.10d,1,75,47.61105,-120.71568
"Crude Buddha","Purina Crags > Purina and Careno Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123177194/crude-buddha,4.0,-1,Sport,5.11b,1,70,47.54647,-120.70713
